artistName,endTime,source,trackName,valence,duration_ms
JAY-Z,2019-12-13 01:15,0,Empire State Of Mind,0.811,276920.0
Christian Nodal,2019-12-13 01:15,0,Yo No Sé Mañana,0.815,206533.0
JAY-Z,2019-12-13 01:15,0,No Church In The Wild,0.568,272507.0
FINNEAS,2019-12-13 01:15,0,Lost My Mind,0.0688,169766.0
FINNEAS,2019-12-13 01:15,0,Lost My Mind,0.0688,169766.0
FINNEAS,2019-12-13 01:18,0,Lost My Mind,0.0688,169766.0
Christian Nodal,2019-12-13 01:21,0,Yo No Sé Mañana,0.815,206533.0
JAY-Z,2019-12-13 01:25,0,Run This Town,0.441,267520.0
Christian Nodal,2019-12-13 01:28,0,Adiós Amor,0.722,199320.0
Juanes,2019-12-13 08:52,0,La Camisa Negra,0.973,216707.0
Kanye West,2019-12-13 08:57,0,All Of The Lights,0.221,299613.0
Juanes,2019-12-13 09:00,0,Tequila,0.704,159547.0
Shakira,2019-12-13 19:27,0,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],0.743,202627.0
Pedro Fernández,2019-12-13 19:32,0,Yo No Fui,0.903,292400.0
JAY-Z,2019-12-13 19:35,0,Otis,0.433,178213.0
JAY-Z,2019-12-13 19:39,0,Ni**as In Paris,0.769,219333.0
Kanye West,2019-12-13 19:42,0,Jesus Walks,0.715,193733.0
Eminem,2019-12-13 19:47,0,No Love,0.33,299507.0
Christian Nodal,2019-12-13 19:50,0,Vas A Querer Regresar,0.817,190707.0
Kanye West,2019-12-13 21:02,0,All Of The Lights,0.221,299613.0
Pepe Aguilar,2019-12-13 21:03,0,Me Vas A Extrañar,0.565,260830.0
JAY-Z,2019-12-13 21:04,0,Heart Of The City (Ain't No Love),0.802,223240.0
Pedro Fernández,2019-12-13 21:07,0,Yo Soy El Aventurero,0.616,176133.0
Christian Nodal,2019-12-13 21:10,0,No Te Contaron Mal,0.632,156947.0
Christian Nodal,2019-12-13 21:10,0,No Te Contaron Mal,0.632,156947.0
Christian Nodal,2019-12-13 21:10,0,No Te Contaron Mal,0.632,156947.0
JAY-Z,2019-12-13 21:10,0,Heart Of The City (Ain't No Love),0.802,223240.0
Pedro Fernández,2019-12-13 21:10,0,Yo Soy El Aventurero,0.616,176133.0
Pedro Fernández,2019-12-13 21:10,0,Yo Soy El Aventurero,0.616,176133.0
Justin Timberlake,2019-12-13 21:10,0,Tunnel Vision,0.573,406640.0
Justin Timberlake,2019-12-13 21:58,0,Tunnel Vision,0.573,406640.0
Piso 21,2019-12-13 22:02,0,Pa' Olvidarme De Ella,0.637,227234.0
Pedro Fernández,2019-12-13 22:05,0,Yo...El Aventurero,0.616,176133.0
Pepe Aguilar,2019-12-13 22:14,0,Por Mujeres Como Tu,0.357,261132.0
Pedro Fernández,2019-12-13 22:15,0,Amarte A La Antigua,0.387,218627.0
FINNEAS,2019-12-13 22:18,0,Partners in Crime,0.436,223283.0
FINNEAS,2019-12-14 00:15,0,Life Moves On,0.173,251766.0
FINNEAS,2019-12-14 00:19,0,I Lost a Friend,0.216,237020.0
FINNEAS,2019-12-14 00:20,0,Die Alone,0.125,261471.0
FINNEAS,2019-12-14 07:03,0,Die Alone,0.125,261471.0
FINNEAS,2019-12-14 07:07,0,New Girl,0.351,181437.0
FINNEAS,2019-12-14 07:10,0,Landmine,0.368,208676.0
FINNEAS,2019-12-14 07:18,0,Break My Heart Again,0.483,238013.0
FINNEAS,2019-12-14 07:23,0,Angel,0.238,311152.0
FINNEAS,2019-12-14 07:25,0,Luck Pusher,0.335,163410.0
FINNEAS,2019-12-14 07:25,0,Hollywood Forever,0.153,251728.0
FINNEAS,2019-12-15 01:20,0,Hollywood Forever,0.153,251728.0
FINNEAS,2019-12-15 01:24,0,I'm in Love Without You,,
FINNEAS,2019-12-15 01:30,0,College,0.355,225549.0
FINNEAS,2019-12-15 01:33,0,Shelter,0.701,187270.0
FINNEAS,2019-12-15 01:37,0,Heaven,0.164,222664.0
FINNEAS,2019-12-15 03:42,0,Claudia,0.703,161876.0
FINNEAS,2019-12-15 03:45,0,Let's Fall in Love for the Night,0.374,190348.0
FINNEAS,2019-12-15 03:48,0,I Don't Miss You at All,0.531,128916.0
FINNEAS,2019-12-15 03:50,0,Lost My Mind,0.0688,169766.0
FINNEAS,2019-12-15 03:51,0,I Lost a Friend,0.216,237020.0
Henry Stram,2019-12-15 11:43,0,Fly By Night,0.0395,182227.0
Adam Chanler-Berat,2019-12-15 11:45,0,More Than Just a Friend,0.47,124280.0
Bryce Ryness,2019-12-15 11:48,0,What You Do to Me,0.596,156547.0
Adam Chanler-Berat,2019-12-15 11:50,0,Circles in the Sand,0.455,173453.0
Allison Case,2019-12-15 11:51,0,Breakfast All Day,0.683,56733.0
Michael McCormick,2019-12-15 11:55,0,Eternity,0.504,202107.0
Henry Stram,2019-12-15 11:56,0,The Prophecy 2,0.568,50467.0
Henry Stram,2019-12-15 11:59,0,The Prophecy,0.223,197573.0
Allison Case,2019-12-15 12:02,0,Stars I Trust,0.156,190547.0
Patti Murin,2019-12-15 12:05,0,Daphne Dreams,0.421,183827.0
Henry Stram,2019-12-15 12:08,0,November Stars,0.0998,148507.0
Adam Chanler-Berat,2019-12-15 12:11,0,Me With You,0.451,206427.0
Adam Chanler-Berat,2019-12-15 12:16,0,At Least I'll Know I Tried,0.324,313440.0
Allison Case,2019-12-15 12:17,0,Pulled Apart,0.816,63893.0
Patti Murin,2019-12-15 12:18,0,The Rut,0.137,60347.0
Patti Murin,2019-12-15 12:22,0,I Need More,0.257,193440.0
Peter Friedman,2019-12-15 12:26,0,Cecily Smith,0.193,273507.0
Will Connolly,2019-12-15 12:31,0,Cecily Smith (Bonus Track),0.372,289893.0
Barrett Wilbert Weed,2019-12-15 12:39,0,Beautiful,0.5,499107.0
Alex Brightman,2019-12-15 12:43,0,Say My Name,0.702,235286.0
Will Connolly,2019-12-15 12:48,0,Cecily Smith (Bonus Track),0.372,289893.0
Caitlin Kinnunen,2019-12-15 12:51,0,Dance with You (Emma's Version),0.307,185295.0
Christopher Fitzgerald,2019-12-15 12:54,0,Never Ever Getting Rid of Me,0.939,136200.0
André De Shields,2019-12-15 12:57,0,Wait for Me,0.117,214961.0
Ricky Montgomery,2019-12-15 13:01,0,Line Without a Hook,0.503,249587.0
Ben Platt,2019-12-15 13:05,0,Run Away,0.371,217933.0
Eric William Morris,2019-12-15 13:09,0,Son of a Gun,0.639,262187.0
Stephanie J. Block,2019-12-15 13:14,0,I'm Breaking Down,,
Lin-Manuel Miranda,2019-12-15 13:16,0,The Money,0.48,119573.0
Will Connolly,2019-12-15 13:20,0,"Bohemian Groove, Pt. 1 (Invitation)",0.118,206355.0
George Salazar,2019-12-15 13:25,0,Michael in the Bathroom,0.425,297573.0
Andrea Burns,2019-12-15 13:32,0,Carnaval Del Barrio,0.615,446280.0
Ben Platt,2019-12-15 13:36,0,Unworthy Of Your Love (feat. Zoey Deutch),0.241,213077.0
Christopher Fitzgerald,2019-12-15 13:38,0,I Love You Like a Table,0.809,116013.0
Barrett Wilbert Weed,2019-12-15 13:40,0,Dead Girl Walking (Reprise),0.706,166600.0
Laura Osnes,2019-12-15 13:43,0,Love Will Come and Find Me Again,0.198,182453.0
Jessie Shelton,2019-12-15 13:49,0,A Better Version,0.144,331413.0
Damon Daunno,2019-12-15 13:53,0,"Oklahoma - From ""Oklahoma!"" 2019 Broadway Cast Recording",0.688,210213.0
Six,2019-12-15 13:57,0,Get Down,0.39,253993.0
Anthony Rapp,2019-12-15 14:01,0,Just Some Guy,0.476,242800.0
Lizard Boy Original Cast,2019-12-15 14:03,0,A Terrible Ride,0.365,150028.0
Original Cast of Amélie,2019-12-15 14:07,0,Times Are Hard for Dreamers,0.376,197893.0
'Falsettos' 2016 Broadway Company,2019-12-15 14:14,0,A Day in Falsettoland,0.566,459080.0
Barrett Wilbert Weed,2019-12-15 14:18,0,Seventeen,0.302,191533.0
Caitlin Kinnunen,2019-12-15 14:20,0,Just Breathe,0.698,167360.0
Ben Platt,2019-12-15 14:24,0,RAIN,0.533,213868.0
Lindsay Mendez,2019-12-15 14:28,0,Lost in the Brass,0.713,230093.0
Leslie Kritzer,2019-12-15 14:31,0,What I Know Now,0.813,214786.0
Noah Adams,2019-12-15 14:34,0,Asthma Attack,0.787,154661.0
Annaleigh Ashford,2019-12-15 14:37,0,Bend and Snap,0.677,200520.0
Sarah Stiles,2019-12-15 14:40,0,What's Gonna Happen,0.865,187413.0
Kimiko Glenn,2019-12-15 14:44,0,When He Sees Me,0.424,223080.0
Renée Elise Goldsberry,2019-12-15 14:47,0,The Schuyler Sisters,0.792,186543.0
Ryan McCartan,2019-12-15 14:48,0,Meant to Be Yours,0.585,205827.0
FINNEAS,2019-12-16 00:49,0,Landmine,0.368,208676.0
FINNEAS,2019-12-16 00:53,0,Life Moves On,0.173,251766.0
FINNEAS,2019-12-16 00:56,0,Luck Pusher,0.335,163410.0
FINNEAS,2019-12-16 01:00,0,College,0.355,225549.0
TOKYO’S REVENGE,2019-12-16 01:02,0,GOODMORNINGTOKYO!,0.664,150115.0
FINNEAS,2019-12-16 01:02,0,Break My Heart Again,0.483,238013.0
bbno$,2019-12-16 01:02,0,money conversation,0.462,128000.0
Don Toliver,2019-12-16 01:02,0,Can't Feel My Legs,,
Lil Uzi Vert,2019-12-16 01:02,0,Futsal Shuffle 2020,0.296,198913.0
Y2K,2019-12-16 01:04,0,Lalala,0.496,160627.0
bbno$,2019-12-16 01:07,0,shining on my ex,0.618,140319.0
Yung Gravy,2019-12-16 01:09,0,Whip A Tesla,0.54,153733.0
bbno$,2019-12-16 01:12,0,nursery,0.83,146286.0
Yung Gravy,2019-12-16 01:14,0,iunno,0.613,157674.0
bbno$,2019-12-16 01:17,0,shining on my ex,0.618,140319.0
Yung Gravy,2019-12-16 01:19,0,Rotisserie,0.446,123000.0
bbno$,2019-12-16 01:21,0,sriracha,0.963,129600.0
bbno$,2019-12-16 01:24,0,bad thoughts,0.232,152842.0
bbno$,2019-12-16 01:29,0,slop,0.221,165517.0
bbno$,2019-12-16 01:31,0,who dat boi,0.819,131163.0
bbno$,2019-12-16 01:34,0,thankful,0.603,174222.0
bbno$,2019-12-16 03:40,0,bad girl,0.661,141176.0
bbno$,2019-12-16 03:43,0,on god,0.363,194000.0
bbno$,2019-12-16 03:46,0,hyrule temple,0.355,177231.0
bbno$,2019-12-16 03:48,0,bunk,0.903,151579.0
bbno$,2019-12-16 03:51,0,tony thot,0.861,136774.0
bbno$,2019-12-16 03:51,0,tony thot,0.861,136774.0
bbno$,2019-12-16 03:51,0,bunk,0.903,151579.0
bbno$,2019-12-16 03:51,0,jimmy neutron,0.804,123835.0
bbno$,2019-12-16 03:52,0,tony thot,0.861,136774.0
Shakira,2019-12-16 09:32,0,Trap (feat. Maluma),0.323,199813.0
Shakira,2019-12-16 09:35,0,Perro Fiel (feat. Nicky Jam),0.893,195213.0
Shakira,2019-12-16 09:39,0,Hips Don't Lie (feat. Wyclef Jean),0.756,218093.0
Wiz Khalifa,2019-12-16 09:42,0,Black and Yellow,0.538,217667.0
Christian Nodal,2019-12-16 09:54,0,Vas A Querer Regresar,0.817,190707.0
Shakira,2019-12-16 09:58,0,Me Enamoré,0.948,226893.0
Christian Nodal,2019-12-16 10:07,0,Para Olvidarme,0.968,168773.0
Vicente Fernández,2019-12-16 10:10,0,Volver Volver,0.471,179397.0
Christian Nodal,2019-12-16 10:14,0,Probablemente,0.604,233547.0
Christian Nodal,2019-12-16 10:17,0,Yo No Sé Mañana,0.815,206533.0
Christian Nodal,2019-12-16 10:21,0,Eres,0.435,192560.0
Juanes,2019-12-16 10:24,0,A Dios Le Pido,0.94,205373.0
Los Solteroski,2019-12-16 10:45,0,Solteroski,0.686,200058.0
Juan Gabriel,2019-12-16 10:48,0,¿Por Qué Me Haces Llorar?,0.794,182880.0
Vicente Fernández,2019-12-16 10:52,0,Por Tu Maldito Amor,0.393,236480.0
Pedro Fernández,2019-12-16 10:55,0,Debajo Del Sombrero,0.69,190240.0
Pedro Fernández,2019-12-16 10:58,0,Yo Soy El Aventurero,0.616,176133.0
Christian Nodal,2019-12-16 11:01,0,De Los Besos Que Te Di,0.703,167493.0
FINNEAS,2019-12-16 11:03,0,Lost My Mind,0.0688,169766.0
Christian Nodal,2019-12-16 11:25,0,Adiós Amor,0.722,199320.0
Henry Stram,2019-12-16 12:13,0,Fly By Night,0.0395,182227.0
Adam Chanler-Berat,2019-12-16 12:16,0,Circles in the Sand,0.455,173453.0
Patti Murin,2019-12-16 12:19,0,Daphne Dreams,0.421,183827.0
Adam Chanler-Berat,2019-12-16 12:21,0,More Than Just a Friend,0.47,124280.0
Allison Case,2019-12-16 12:24,0,Stars I Trust,0.156,190547.0
Allison Case,2019-12-16 12:25,0,Breakfast All Day,0.683,56733.0
Bryce Ryness,2019-12-16 12:27,0,What You Do to Me,0.596,156547.0
Henry Stram,2019-12-16 12:31,0,The Prophecy,0.223,197573.0
Henry Stram,2019-12-16 12:32,0,The Prophecy 2,0.568,50467.0
Leslie Odom Jr.,2019-12-16 12:32,0,Alexander Hamilton,0.563,236738.0
Lin-Manuel Miranda,2019-12-16 12:32,0,"Aaron Burr, Sir",0.524,156631.0
Lin-Manuel Miranda,2019-12-16 12:37,0,My Shot,0.569,333154.0
Lin-Manuel Miranda,2019-12-16 12:39,0,The Story of Tonight,0.612,91981.0
Thayne Jasperson,2019-12-16 13:07,0,Farmer Refuted,0.578,112742.0
Renée Elise Goldsberry,2019-12-16 13:07,0,The Schuyler Sisters,0.792,186543.0
Jonathan Groff,2019-12-16 13:07,0,You'll Be Back,,
Lin-Manuel Miranda,2019-12-16 13:12,0,Right Hand Man,0.384,321697.0
Leslie Odom Jr.,2019-12-16 13:14,0,A Winter's Ball,0.701,69901.0
Phillipa Soo,2019-12-16 13:18,0,Helpless,0.737,249771.0
Renée Elise Goldsberry,2019-12-16 13:23,0,Satisfied,0.481,329228.0
Anthony Ramos,2019-12-16 13:25,0,The Story of Tonight - Reprise,0.595,115880.0
Leslie Odom Jr.,2019-12-16 13:28,0,Wait for It,0.513,193750.0
Original Broadway Cast of Hamilton,2019-12-16 13:31,0,Stay Alive,0.575,159103.0
Anthony Ramos,2019-12-16 13:33,0,Ten Duel Commandments,0.834,106646.0
Lin-Manuel Miranda,2019-12-16 13:34,0,Meet Me Inside,0.644,83632.0
Phillipa Soo,2019-12-16 13:37,0,That Would Be Enough,0.186,178446.0
Leslie Odom Jr.,2019-12-16 13:39,0,Guns and Ships,0.384,127578.0
Christopher Jackson,2019-12-16 13:41,0,History Has Its Eyes on You,0.27,97050.0
Original Broadway Cast of Hamilton,2019-12-16 13:45,0,Yorktown (The World Turned Upside Down),0.51,242588.0
Jonathan Groff,2019-12-16 17:12,0,What Comes Next?,0.276,99343.0
Leslie Odom Jr.,2019-12-16 17:15,0,Dear Theodosia,0.271,184004.0
Leslie Odom Jr.,2019-12-16 17:22,0,Non-Stop,0.441,385438.0
Daveed Diggs,2019-12-16 17:26,0,What'd I Miss,,
Christopher Jackson,2019-12-16 17:29,0,Cabinet Battle #1,0.526,215227.0
Phillipa Soo,2019-12-16 17:34,0,Take a Break,0.587,286486.0
Jasmine Cephas-Jones,2019-12-16 17:38,0,Say No To This,0.395,242017.0
Leslie Odom Jr.,2019-12-16 17:43,0,The Room Where It Happens,0.511,318215.0
Anthony Ramos,2019-12-16 17:44,0,Schuyler Defeated,0.842,63558.0
Christopher Jackson,2019-12-16 17:47,0,Cabinet Battle #2,0.519,142640.0
Leslie Odom Jr.,2019-12-16 17:50,0,Washington on Your Side,0.425,181478.0
Christopher Jackson,2019-12-16 17:55,0,One Last Time,0.398,296388.0
Jonathan Groff,2019-12-16 17:56,0,I Know Him,0.378,97980.0
Original Broadway Cast of Hamilton,2019-12-16 17:57,0,The Adams Administration,0.783,54840.0
Lin-Manuel Miranda,2019-12-16 18:00,0,We Know,0.692,142044.0
Lin-Manuel Miranda,2019-12-16 18:02,0,Hurricane,0.398,143551.0
Original Broadway Cast of Hamilton,2019-12-16 18:04,0,The Reynolds Pamphlet,0.534,128471.0
Phillipa Soo,2019-12-16 18:08,0,Burn,0.254,225241.0
Anthony Ramos,2019-12-16 18:11,0,Blow Us All Away,0.675,173594.0
Lin-Manuel Miranda,2019-12-16 18:13,0,Stay Alive - Reprise,0.427,111553.0
Renée Elise Goldsberry,2019-12-16 18:17,0,It's Quiet Uptown,0.226,270172.0
Daveed Diggs,2019-12-16 18:21,0,The Election of 1800,0.645,237983.0
Leslie Odom Jr.,2019-12-16 18:34,0,Your Obedient Servant,0.62,150064.0
Phillipa Soo,2019-12-16 18:35,0,Best of Wives and Best of Women,0.564,47943.0
Leslie Odom Jr.,2019-12-16 18:40,0,The World Was Wide Enough,0.309,302191.0
Original Broadway Cast of Hamilton,2019-12-16 18:43,0,"Who Lives, Who Dies, Who Tells Your Story",0.156,217229.0
Ben Platt,2019-12-16 18:47,0,Vienna,0.29,209632.0
Steven Universe,2019-12-16 18:49,0,Peace and Love on the Planet Earth,0.742,112199.0
Tessa Violet,2019-12-16 18:52,0,Crush,0.824,216267.0
Idina Menzel,2019-12-16 18:56,0,Into the Unknown,0.274,194848.0
Leslie Kritzer,2019-12-16 18:59,0,What I Know Now,0.813,214786.0
Will Connolly,2019-12-16 19:07,0,More Than Survive,0.457,480587.0
Daveed Diggs,2019-12-16 19:11,0,"Easy Come, Easy Go",0.776,202960.0
Ben Platt,2019-12-16 19:15,0,River,0.338,247606.0
dodie,2019-12-16 19:18,0,She,0.232,213612.0
Sophia Anne Caruso,2019-12-16 19:21,0,Dead Mom,0.247,184147.0
mxmtoon,2019-12-16 19:23,0,feelings are fatal,0.482,124853.0
Daveed Diggs,2019-12-16 19:28,0,Chopped,0.477,272720.0
Leslie Odom Jr.,2019-12-16 19:43,0,Foggy,0.317,202696.0
Jonathan Groff,2019-12-16 19:43,0,Brain Dead,0.502,209707.0
Juan Gabriel,2019-12-16 19:49,0,Ya No Vivo Por Vivir,0.476,374107.0
Shakira,2019-12-16 19:53,0,Hips Don't Lie (feat. Wyclef Jean),0.756,218093.0
Shakira,2019-12-16 21:02,0,Chantaje (feat. Maluma),0.907,195840.0
Shakira,2019-12-16 21:03,0,Perro Fiel (feat. Nicky Jam),0.893,195213.0
Shakira,2019-12-16 21:06,0,When a Woman,0.691,198107.0
Shakira,2019-12-16 21:10,0,Me Enamoré,0.948,226893.0
Black M,2019-12-16 21:11,0,Comme moi (feat. Shakira),0.639,188453.0
Black M,2019-12-18 01:55,0,Comme moi (feat. Shakira),0.639,188453.0
Shakira,2019-12-18 01:56,0,Trap (feat. Maluma),0.323,199813.0
Danna Paola,2019-12-18 17:04,0,Dos Extraños,0.287,213133.0
Harry Styles,2019-12-18 17:34,0,Watermelon Sugar,0.557,174000.0
Harry Styles,2019-12-18 17:34,0,Watermelon Sugar,0.557,174000.0
Harry Styles,2019-12-18 17:38,0,Golden,0.254,208907.0
Harry Styles,2019-12-18 17:41,0,Watermelon Sugar,0.557,174000.0
Harry Styles,2019-12-18 17:44,0,Adore You,0.569,207133.0
Harry Styles,2019-12-18 17:47,0,Lights Up,0.27,172213.0
Harry Styles,2019-12-18 17:51,0,Cherry,0.411,259187.0
Harry Styles,2019-12-18 17:55,0,Falling,0.0592,240133.0
Harry Styles,2019-12-18 17:59,0,To Be So Lonely,0.605,192080.0
Harry Styles,2019-12-18 18:05,0,She,0.457,362653.0
Harry Styles,2019-12-18 18:08,0,"Sunflower, Vol. 6",0.86,221827.0
Harry Styles,2019-12-18 18:12,0,Canyon Moon,0.7,189787.0
Harry Styles,2019-12-18 18:15,0,Treat People With Kindness,0.697,197347.0
Harry Styles,2019-12-18 18:22,0,Fine Line,0.0511,377960.0
Harry Styles,2019-12-18 18:30,0,Adore You,0.569,207133.0
The Black Eyed Peas,2019-12-18 18:45,0,Pump It,0.744,213067.0
Teriyaki Boyz,2019-12-18 18:50,0,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",0.935,255173.0
Leonel García,2019-12-18 18:53,0,Bailar,0.419,256373.0
Teriyaki Boyz,2019-12-18 18:53,0,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",0.935,255173.0
Juan Luis Guerra 4.40,2019-12-18 18:53,0,A Pedir Su Mano,0.699,295280.0
Los Solteroski,2019-12-18 18:53,0,Solteroski,0.686,200058.0
Juan Luis Guerra 4.40,2019-12-18 18:58,0,A Pedir Su Mano,0.699,295280.0
Los Solteroski,2019-12-18 19:02,0,Solteroski,0.686,200058.0
Vicente Fernández,2019-12-18 19:03,0,Por Tu Maldito Amor,0.393,236480.0
Juanes,2019-12-18 19:06,0,La Camisa Negra,0.973,216707.0
Christian Nodal,2019-12-18 19:10,0,Eres,0.435,192560.0
Ric Hassani,2019-12-18 19:15,0,Gentleman,0.661,177552.0
Juanes,2019-12-18 19:17,0,Tequila,0.704,159547.0
Ric Hassani,2019-12-18 19:24,0,Gentleman,0.661,177552.0
Juanes,2019-12-18 19:26,0,Tequila,0.704,159547.0
Pepe Aguilar,2019-12-18 19:29,0,Por el Ruido y por la Lata,0.954,173969.0
Wiz Khalifa,2019-12-18 19:33,0,Black and Yellow,0.538,217667.0
Calibre 50,2019-12-18 19:36,0,Javier El De Los Llanos,0.933,201600.0
Paquita La Del Barrio,2019-12-18 19:40,0,Rata De Dos Patas,0.685,218198.0
"Mauricio Zapata ""El Águila Dorada""",2019-12-18 19:43,0,Lo Vas a Pagar,0.706,188125.0
Paquita La Del Barrio,2019-12-18 19:45,0,Romeo y Su Nieta,0.781,134653.0
Christian Nodal,2019-12-18 19:49,0,Probablemente,0.604,233547.0
A$AP Rocky,2019-12-18 19:53,0,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0.66,233787.0
Juan Gabriel,2019-12-18 19:56,0,¿Por Qué Me Haces Llorar?,0.794,182880.0
Christian Nodal,2019-12-18 19:59,0,Para Olvidarme,0.968,168773.0
Juanes,2019-12-18 20:02,0,A Dios Le Pido,0.94,205373.0
Christian Nodal,2019-12-18 20:05,0,De Los Besos Que Te Di,0.703,167493.0
Pablo Alborán,2019-12-18 20:09,0,"Y, ¿Si Fuera Ella? - + Es +",,
Pedro Fernández,2019-12-18 20:12,0,Debajo Del Sombrero,0.69,190240.0
Christian Nodal,2019-12-18 20:16,0,Yo No Sé Mañana,0.815,206533.0
Christian Nodal,2019-12-18 20:19,0,Vas A Querer Regresar,0.817,190707.0
Shakira,2019-12-18 20:23,0,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],0.743,202627.0
Vicente Fernández,2019-12-18 20:26,0,Volver Volver,0.471,179397.0
Justin Timberlake,2019-12-18 20:32,0,Tunnel Vision,0.573,406640.0
Kanye West,2019-12-18 20:37,0,All Of The Lights,0.221,299613.0
Pepe Aguilar,2019-12-20 01:38,0,Por el Ruido y por la Lata,0.954,173969.0
Pedro Fernández,2019-12-20 01:38,0,Amarte A La Antigua,0.387,218627.0
Juanes,2019-12-20 01:47,0,Tequila,0.704,159547.0
JAY-Z,2019-12-20 01:47,0,Ni**as In Paris,0.769,219333.0
Eminem,2019-12-20 06:42,0,No Love,0.33,299507.0
Pepe Aguilar,2019-12-20 06:43,0,Por Mujeres Como Tu,0.357,261132.0
Christian Nodal,2019-12-20 06:43,0,No Te Contaron Mal,0.632,156947.0
JAY-Z,2019-12-20 06:43,0,Numb / Encore,0.751,205733.0
Pedro Fernández,2019-12-20 06:43,0,Yo...El Aventurero,0.616,176133.0
JAY-Z,2019-12-20 06:43,0,Run This Town,0.441,267520.0
JAY-Z,2019-12-20 06:43,0,Heart Of The City (Ain't No Love),0.802,223240.0
Pedro Fernández,2019-12-20 06:43,0,Yo Soy El Aventurero,0.616,176133.0
JAY-Z,2019-12-20 06:43,0,Otis,0.433,178213.0
Pepe Aguilar,2019-12-20 06:43,0,Me Vas A Extrañar,0.565,260830.0
Shakira,2019-12-20 06:47,0,Hips Don't Lie (feat. Wyclef Jean),0.756,218093.0
Los Solteroski,2019-12-20 06:47,0,Solteroski,0.686,200058.0
Shakira,2019-12-20 06:48,0,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],0.743,202627.0
Kanye West,2019-12-20 22:11,0,Jesus Walks,0.715,193733.0
Piso 21,2019-12-20 22:16,0,Pa' Olvidarme De Ella,0.637,227234.0
Christian Nodal,2019-12-20 22:19,0,De Los Besos Que Te Di,0.703,167493.0
Christian Nodal,2019-12-20 22:22,0,Para Olvidarme,0.968,168773.0
Christian Nodal,2019-12-20 22:23,0,No Te Contaron Mal,0.632,156947.0
Christian Nodal,2019-12-21 01:21,0,Adiós Amor,0.722,199320.0
Danna Paola,2019-12-21 01:25,0,Dos Extraños,0.287,213133.0
Paquita La Del Barrio,2019-12-21 01:27,0,Romeo y Su Nieta,0.781,134653.0
Paquita La Del Barrio,2019-12-21 01:31,0,Rata De Dos Patas,0.685,218198.0
Pepe Aguilar,2019-12-21 01:35,0,Me Vas A Extrañar,0.565,260830.0
Juan Gabriel,2019-12-21 02:53,0,Ya No Vivo Por Vivir,0.476,374107.0
JAY-Z,2019-12-21 02:56,0,Numb / Encore,0.751,205733.0
Juan Luis Guerra 4.40,2019-12-21 03:01,0,A Pedir Su Mano,0.699,295280.0
Eminem,2019-12-21 03:06,0,No Love,0.33,299507.0
Pepe Aguilar,2019-12-21 03:09,0,Por el Ruido y por la Lata,0.954,173969.0
Kanye West,2019-12-21 03:14,0,All Of The Lights,0.221,299613.0
Ric Hassani,2019-12-21 03:17,0,Gentleman,0.661,177552.0
Justin Timberlake,2019-12-21 03:21,0,Tunnel Vision,0.573,406640.0
Skrillex,2019-12-21 03:23,0,Make It Bun Dem,0.337,213697.0
Dolly Parton,2019-12-21 03:26,0,Wildflowers - 2015 Remaster,0.618,216573.0
Willie Nelson,2019-12-21 03:26,0,Blue Eyes Crying In the Rain,0.418,138600.0
Marty Robbins,2019-12-21 03:26,0,Big Iron,0.57,235733.0
Merle Haggard,2019-12-21 03:26,0,Mama Tried,0.647,145236.0
Dolly Parton,2019-12-21 03:29,0,Jolene,0.809,161533.0
Moe Bandy,2019-12-21 03:32,0,Just Good Ol' Boys,0.735,158720.0
Tom T. Hall,2019-12-21 03:35,0,That's How I Got To Memphis,0.761,182467.0
Don Williams,2019-12-21 03:39,0,"Lord, I Hope This Day Is Good - Single Version",0.702,249907.0
John Conlee,2019-12-21 03:42,0,Rose Colored Glasses,0.368,200493.0
Dan Seals,2019-12-21 03:46,0,Meet Me In Montana,0.515,236627.0
Mel McDaniel,2019-12-21 03:49,0,Louisiana Saturday Night,0.982,144187.0
Teriyaki Boyz,2019-12-21 03:51,0,"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",0.935,255173.0
The Black Eyed Peas,2019-12-21 03:51,0,Pump It,0.744,213067.0
Johnny Cash,2019-12-21 03:51,0,One Piece at a Time,0.963,241813.0
JAY-Z,2019-12-21 03:54,0,Otis,0.433,178213.0
"Mauricio Zapata ""El Águila Dorada""",2019-12-21 03:58,0,Lo Vas a Pagar,0.706,188125.0
Kanye West,2019-12-21 04:01,0,Jesus Walks,0.715,193733.0
Leonel García,2019-12-21 04:05,0,Bailar,0.419,256373.0
A$AP Rocky,2019-12-21 04:05,0,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",0.66,233787.0
Pablo Alborán,2019-12-21 04:11,0,"Y, ¿Si Fuera Ella? - + Es +",,
Shakira,2019-12-21 04:15,0,Trap (feat. Maluma),0.323,199813.0
Juanes,2019-12-21 04:40,0,Tequila,0.704,159547.0
